 64.5066 -28.9139
 67.2575 -33.8314
69.4251 -36.493
 64.9733 -30.9424
 63.7446 -29.3858
 63.6833 -29.2947
 64.7127 -30.5453
 64.7381 -30.5602
 67.3673 -33.5215
 67.1479 -33.7359
 69.4007 -36.4765
 68.9633 -35.8725
 74.5838 -42.6993
17.4308  26.795
 90.6754 -62.0281
 85.9872 -56.3432
