 66.2086 -32.9079
 67.7583 -34.6424
 68.4999 -35.3741
 66.7946 -33.8843
  42.163 -14.8085
 75.3976 -40.0151
  60.206 -15.1157
 65.2109 -30.3268
 64.6369 -31.1974
 67.4788 -34.3381
  68.383 -35.2499
 68.9386 -35.8558
 71.1418 -38.0732
82.5003 -49.469
 83.2042 -50.4135
 83.2554 -50.4987
