160   11.3873  -1.64183         0         0         0 -0.505845
161   11.4519  -1.78816         0         0         0 -0.584272
162    11.497  -2.35067         0         0         0 -0.707107
163    11.497  -2.53765         0         0         0 -0.707107
164   11.4814  -2.85451         0         0         0 -0.751559
165   11.4488  -3.03779         0         0         0 -0.771625
166   11.3345  -3.59484         0         0         0 -0.777146
168   11.2297  -3.95673         0         0         0 -0.835161
169   11.1689  -4.08421         0         0         0 -0.848048
172   10.946 -4.53306        0        0        0 -0.85264
174   10.7298  -4.96678         0         0         0 -0.848048
176   10.5838  -5.33294         0         0         0 -0.790218
177   10.5586  -5.48194         0         0         0 -0.730199
178   10.5623     -5.61         0         0         0 -0.661615
179   10.5981  -5.75923         0         0         0 -0.568446
180   10.6706  -5.90417         0         0         0 -0.473849
181    10.705  -5.95497         0         0         0 -0.469472
182   10.7999  -6.08977         0         0         0 -0.461749
183    10.893  -6.22054         0         0         0 -0.451506
184    10.922  -6.25797         0         0         0 -0.414693
186    10.821  -6.14432         0         0         0 -0.414693
189    10.821    -6.144         0         0         0 -0.308577
190    10.821    -6.144         0         0         0 -0.258395
191   10.8223  -6.14411         0         0         0 -0.207285
192   10.9097  -6.17703         0         0         0 -0.173648
193   10.9709  -6.19972         0         0         0 -0.173648
195   10.8249  -6.14639         0         0         0 -0.181128
199  10.8292 -6.15055        0        0        0  -0.2663
205  11.0162 -6.24573        0        0        0 -0.21644
208  11.1302 -6.29917        0        0        0 -0.21644
209  11.2634 -6.36231        0        0        0 -0.21644
210  11.4843 -6.46614        0        0        0 -0.21644
211   11.711 -6.57185        0        0        0 -0.21644
212  11.9394 -6.67915        0        0        0 -0.21644
213  12.1174 -6.76267        0        0        0 -0.21644
214  12.3944 -6.89291        0        0        0 -0.22337
215   12.4692  -6.92888         0         0         0 -0.228767
216  12.6188 -7.00823        0        0        0 -0.26403
217   12.7591  -7.10106         0         0         0 -0.320555
218    12.823  -7.15472         0         0         0 -0.361864
219   12.9667  -7.28849         0         0         0 -0.366501
220   13.9631  -8.25905         0         0         0 -0.382683
221   14.0791  -8.38146         0         0         0 -0.405542
222   14.3092  -8.63924         0         0         0 -0.406737
223   14.4101  -8.75137         0         0         0 -0.406737
224   14.6453  -9.01445         0         0         0 -0.406737
225   14.7455  -9.12637         0         0         0 -0.406737
226   14.9706  -9.37877         0         0         0 -0.406737
227   15.0824  -9.50395         0         0         0 -0.406737
228   15.2866  -9.73371         0         0         0 -0.406737
230     15.62  -10.1062         0         0         0 -0.406737
232   15.9718  -10.4642         0         0         0 -0.332125
233   16.1156  -10.5617         0         0         0 -0.252775
234   16.4098  -10.7119         0         0         0 -0.232764
236   16.8674  -10.9143         0         0         0 -0.146242
237    17.0549   -10.9546          0          0          0 -0.0703056
238   17.3659  -10.9748         0         0         0 0.0192282
239   17.555 -10.9506        0        0        0 0.111637
240  17.7443 -10.8951        0        0        0 0.147809
241  17.8771 -10.8543        0        0        0 0.147809
243  18.1161 -10.7882        0        0        0 0.130526
244  18.4121 -10.7083        0        0        0 0.130526
245   18.599 -10.6583        0        0        0 0.130526
246   18.895 -10.5782        0        0        0 0.129311
247  19.0649 -10.5353        0        0        0 0.121869
248  19.3794 -10.4562        0        0        0 0.121869
249   19.568 -10.4088        0        0        0 0.113203
250   19.7246  -10.3736         0         0         0 0.0944742
251   19.8729  -10.3479         0         0         0 0.0784591
252   20.0632  -10.3178         0         0         0 0.0784591
253   20.2176  -10.2946         0         0         0 0.0784591
254   20.3654  -10.2718         0         0         0 0.0784591
255   20.5561  -10.2428         0         0         0 0.0784591
256   20.7516  -10.2126         0         0         0 0.0784591
257   20.8882  -10.1914         0         0         0 0.0784591
258   21.0532  -10.1658         0         0         0 0.0784591
259   21.2103  -10.1415         0         0         0 0.0784591
260   21.3587  -10.1185         0         0         0 0.0784591
261   21.5501  -10.0885         0         0         0 0.0784591
262   21.7426  -10.0584         0         0         0 0.0784591
263   21.8783  -10.0373         0         0         0 0.0784591
264   22.0433  -10.0125         0         0         0 0.0784591
265   22.2382   -9.9833         0         0         0 0.0784591
266   22.3752  -9.96205         0         0         0 0.0784591
267   22.5412  -9.93647         0         0         0 0.0871557
268  22.6936 -9.90734        0        0        0 0.115122
269  22.8376 -9.86907        0        0        0 0.132477
270   23.068 -9.80627        0        0        0 0.139173
271  23.2122 -9.76622        0        0        0 0.139173
272  23.3456 -9.72953        0        0        0 0.139173
273  23.5385 -9.67637        0        0        0 0.139173
274  23.6957 -9.63209        0        0        0 0.139173
275  23.8288 -9.59476        0        0        0 0.139173
276   23.989  -9.5496        0        0        0 0.139173
277  24.1762 -9.49594        0        0        0 0.139209
278  24.3087 -9.45616        0        0        0 0.147809
279  24.4992 -9.39936        0        0        0 0.147809
280  24.6213 -9.36433        0        0        0 0.147809
281   24.764 -9.32229        0        0        0 0.147809
282  24.9807 -9.25922        0        0        0 0.147809
283    25.09 -9.22564        0        0        0 0.156627
284  25.2399 -9.17177        0        0        0 0.182236
285  25.4211 -9.10013        0        0        0  0.18353
286  25.7081  -8.9833        0        0        0 0.201806
287  25.9125 -8.88506        0        0        0 0.241922
288  26.0344 -8.81999        0        0        0 0.241922
289  26.1059 -8.78132        0        0        0 0.241922
290  26.3143 -8.66902        0        0        0 0.241922
291  26.4607 -8.59033        0        0        0 0.241922
292  26.5347 -8.54997        0        0        0 0.241922
293  26.6096 -8.50965        0        0        0 0.241922
294  26.6838  -8.4693        0        0        0 0.241922
295  26.7559  -8.4308        0        0        0 0.241922
296  26.9994 -8.30046        0        0        0 0.241922
297  27.0542 -8.27216        0        0        0  0.23756
298  27.1941 -8.20565        0        0        0 0.206755
299  27.4415 -8.10424        0        0        0 0.190809
300  27.5181 -8.07356        0        0        0 0.190809
301  27.6737 -8.01208        0        0        0 0.182236
302  27.8475 -7.94869        0        0        0 0.160037
303  27.9105 -7.92873        0        0        0 0.141169
304  28.1524 -7.87025        0        0        0 0.104528
305  28.3968 -7.81637        0        0        0 0.104528
306  28.9587 -7.69211        0        0        0 0.104528
307   29.1301  -7.65539         0         0         0 0.0970492
308     29.454      -7.62          0          0          0 0.00872654
309    29.6312      -7.62          0          0          0 0.00872654
310 30.4576   -7.62       0       0       0       0
311 30.636  -7.62      0      0      0      0
312 30.8228   -7.62       0       0       0       0
313 30.9616   -7.62       0       0       0       0
314 31.143  -7.62      0      0      0      0
315      31.328       -7.62           0           0           0 -0.00564433
316    31.4785   -7.62493          0          0          0 -0.0317775
317   31.6431  -7.64081         0         0         0 -0.052336
318    31.826  -7.65996         0         0         0 -0.052336
320   32.1402  -7.70859         0         0         0 -0.112563
321   32.6222  -7.83652         0         0         0 -0.130526
322   32.8652  -7.91007         0         0         0 -0.173711
323   33.1573  -8.04687         0         0         0 -0.233445
324   33.3172  -8.12809         0         0         0 -0.233445
325   33.4808  -8.21412         0         0         0 -0.247717
326   33.5382  -8.24712         0         0         0 -0.267277
327   33.7442  -8.38813         0         0         0 -0.309017
328  33.9452 -8.53717        0        0        0 -0.31735
329   34.1917  -8.74772         0         0         0 -0.382683
330   34.3185  -8.87448         0         0         0 -0.382683
331   34.4937  -9.04969         0         0         0 -0.382683
332  35.0407 -9.52486        0        0        0 -0.24071
333   35.165 -9.57572        0        0        0 -0.14423
334   35.2256  -9.59054         0         0         0 -0.104106
335    35.4072   -9.62674          0          0          0 -0.0958458
336    35.4855   -9.64244          0          0          0 -0.0958458
337     35.635   -9.66992          0          0          0 -0.0958458
338     35.654     -9.673          0          0          0 -0.0958458
339     35.655     -9.673          0          0          0 -0.0958458
371    35.8243    -9.7033          0          0          0 -0.0958458
372    35.9439   -9.72779          0          0          0 -0.0958458
373    36.0711   -9.75258          0          0          0 -0.0958458
374    36.2347   -9.78397          0          0          0 -0.0958458
375    36.4127   -9.81833          0          0          0 -0.0958458
376    36.5629   -9.84798          0          0          0 -0.0958458
377    36.7251   -9.87918          0          0          0 -0.0958458
378    36.9042   -9.91358          0          0          0 -0.0885309
379    36.9722   -9.92598          0          0          0 -0.0871557
380    37.1521   -9.95676          0          0          0 -0.0871557
381    37.3009   -9.97928          0          0          0 -0.0697565
382    37.4511    -9.9937          0          0          0 -0.0279105
383      37.663     -9.9991           0           0           0 -0.00872654
384     37.9018    -10.0039           0           0           0 -0.00872654
385     38.0377    -10.0066           0           0           0 -0.00872654
386     38.2064    -10.0099           0           0           0 -0.00872654
387     38.3713    -10.0133           0           0           0 -0.00872654
388     38.4573    -10.0149           0           0           0 -0.00872654
389     38.7925    -10.0216           0           0           0 -0.00872654
390     39.2082    -10.0299           0           0           0 -0.00872654
391      39.493    -10.0356           0           0           0 -0.00872654
393      39.961    -10.0449           0           0           0 -0.00872654
395     40.7569    -10.0608           0           0           0 -0.00872654
397    41.1379   -10.0747          0          0          0 -0.0466328
399   41.3634  -10.1158         0         0         0 -0.136691
400    41.538  -10.1853         0         0         0 -0.239108
401    41.678  -10.2789         0         0         0 -0.334474
402     41.78  -10.3778         0         0         0 -0.412552
403    41.887  -10.5323         0         0         0 -0.512528
404   41.9596  -10.7196         0         0         0 -0.608714
405   41.9827   -10.847         0         0         0 -0.669381
406    41.987  -11.0165         0         0         0 -0.711224
408    41.987  -11.1089         0         0         0 -0.707107
413   41.9897  -11.2448         0         0         0 -0.700909
414   41.9931   -11.411         0         0         0 -0.700909
424    41.995  -11.5428         0         0         0 -0.700909
425   41.9981  -11.6905         0         0         0 -0.700909
426    42.001  -11.8323         0         0         0 -0.700909
427   42.0048  -12.0244         0         0         0 -0.700909
428    42.006  -12.1919         0         0         0 -0.707807
429   42.0031  -12.3366         0         0         0 -0.725211
430   41.9737  -12.6937         0         0         0 -0.730674
431  41.9485 -13.4128        0        0        0 -0.71934
432  41.9452 -13.5297        0        0        0 -0.71934
433  41.9408 -13.6997        0        0        0 -0.71934
435   41.9266  -14.1137         0         0         0 -0.725374
437    41.916   -14.341         0         0         0 -0.725374
438   41.8975  -14.7282         0         0         0 -0.725374
439    41.879  -15.0935         0         0         0 -0.725374
440   41.8705  -15.2799         0         0         0 -0.720772
441   41.8699  -15.5318         0         0         0 -0.695424
442   41.8758  -15.6769         0         0         0 -0.694658
443   41.8825   -15.878         0         0         0 -0.694658
444   41.8866  -16.0143         0         0         0 -0.694658
445    41.892  -16.1894         0         0         0 -0.694658
446   41.8972  -16.3478         0         0         0 -0.694658
447   41.9011  -16.4905         0         0         0 -0.694658
448   41.9071  -16.6662         0         0         0 -0.694658
449   41.9128  -16.8795         0         0         0 -0.694658
450   41.9148  -16.9354         0         0         0 -0.694658
451   41.9205  -17.1042         0         0         0 -0.693093
452   41.9353  -17.3176         0         0         0 -0.665603
453   41.9398  -17.3523         0         0         0 -0.659339
454   41.9534  -17.4346         0         0         0 -0.637014
455   41.9986  -17.6232         0         0         0 -0.615662
456     42.04  -17.7917         0         0         0 -0.615662
457   42.0485  -17.8265         0         0         0 -0.615662
462    42.054   -17.858         0         0         0 -0.648999
463   42.0541  -17.8691         0         0         0 -0.675968
471   42.0865  -18.1245         0         0         0 -0.656059
473   42.1198  -18.3571         0         0         0 -0.656059
474   42.1278  -18.4147         0         0         0 -0.656059
475   42.1566  -18.6182         0         0         0 -0.656059
476   42.1628  -18.6627         0         0         0 -0.656059
477   42.1916  -18.8681         0         0         0 -0.656059
479   42.2205  -19.0719         0         0         0 -0.656059
480    42.222  -19.0838         0         0         0 -0.656059
481   42.2305  -19.1496         0         0         0 -0.656059
483   42.2551  -19.3318         0         0         0 -0.656059
484   42.2891  -19.5808         0         0         0 -0.662517
485   42.3124  -19.7502         0         0         0 -0.658274
486   42.3241  -19.8328         0         0         0 -0.656171
487   42.3474  -19.9978         0         0         0 -0.656059
488   42.3692  -20.1562         0         0         0 -0.656059
489   42.3753  -20.1974         0         0         0 -0.656059
490   42.3579  -20.0613         0         0         0 -0.656059
491   42.3461  -19.9778         0         0         0 -0.656059
492   42.3197   -19.786         0         0         0 -0.656059
493   42.2952  -19.6146         0         0         0 -0.656059
494   42.2771   -19.486         0         0         0 -0.656059
495   42.2252  -19.1164         0         0         0 -0.656059
496   42.2068  -18.9861         0         0         0 -0.656059
497   42.1836   -18.823         0         0         0 -0.656059
498   42.1539  -18.6155         0         0         0 -0.656059
499    42.153   -18.607         0         0         0 -0.656059
517     42.11  -18.3054         0         0         0 -0.656059
518    42.073  -18.0341         0         0         0 -0.669131
519   42.0585  -17.8941         0         0         0 -0.669131
520   42.0501  -17.8103         0         0         0 -0.669131
521   42.0215  -17.5094         0         0         0 -0.681998
522    41.977  -16.8109         0         0         0 -0.703135
523  41.9844   -16.56        0        0        0 -0.71934
524  41.9954 -16.2833        0        0        0 -0.71934
525  42.0059 -16.0192        0        0        0 -0.71934
526  42.0111 -15.8889        0        0        0 -0.71934
527  42.0169 -15.7459        0        0        0 -0.71934
528  42.0264 -15.5068        0        0        0 -0.71934
529  42.0359 -15.2675        0        0        0 -0.71934
530  42.0459 -15.0196        0        0        0 -0.71934
531    42.053  -14.8503         0         0         0 -0.719637
534  42.0643 -14.5535        0        0        0 -0.71934
537   42.0572  -14.9278         0         0         0 -0.698158
538     42.06  -14.9905         0         0         0 -0.656526
539     42.06   -14.993         0         0         0 -0.496939
540     42.06   -14.993         0         0         0 -0.408023
541     42.06   -14.993         0         0         0 -0.221425
542     42.06   -14.993         0         0         0 -0.123264
543      42.06    -14.993          0          0          0 -0.0263975
544     42.077   -14.9935          0          0          0 -0.0261769
545    42.2083    -15.001          0          0          0 -0.0261769
546      42.532     -15.014           0           0           0 -0.00036163
547   42.7044  -15.0061         0         0         0 0.0521063
548   42.9531  -14.9632         0         0         0 0.0958458
549   43.1984  -14.9161         0         0         0 0.0958458
550   43.3624  -14.8835         0         0         0 0.0958458
552    43.801  -14.7966         0         0         0 0.0958458
553   43.9384  -14.7697         0         0         0 0.0958458
554   44.1346  -14.7311         0         0         0 0.0958458
555   44.2665   -14.707         0         0         0 0.0871557
556   44.4325  -14.6778         0         0         0 0.0871557
557   44.6278   -14.644         0         0         0 0.0871557
558   44.6785  -14.6348         0         0         0 0.0868958
559   44.9974  -14.5855         0         0         0 0.0741262
560   45.1746  -14.5608         0         0         0 0.0697565
561    45.371   -14.533         0         0         0 0.0697555
562   45.7334  -14.4885         0         0         0 0.0610485
563   45.9712    -14.46         0         0         0 0.0610485
564   46.3744   -14.412         0         0         0 0.0609795
565   46.4931  -14.3976         0         0         0 0.0610485
566   46.8246  -14.3575         0         0         0 0.0616549
567   47.2436  -14.2984         0         0         0 0.0784591
568   47.4048  -14.2747         0         0         0 0.0784591
569   47.8157  -14.2108         0         0         0 0.0968578
570   48.391  -14.091        0        0        0 0.104528
571  48.7236 -14.0203        0        0        0 0.104528
572  48.8832  -13.987        0        0        0 0.104528
573  49.0784 -13.9453        0        0        0 0.104528
574  49.2099 -13.9177        0        0        0 0.104528
575   49.372 -13.8832        0        0        0 0.104528
576  49.5794 -13.8407        0        0        0 0.095599
577    49.618  -13.8338         0         0         0 0.0888933
578   49.8294  -13.8069         0         0         0 0.0436194
579    49.868   -13.803         0         0         0 0.0436194
580   50.0775  -13.7839         0         0         0 0.0436194
581   50.1172  -13.7806         0         0         0 0.0436194
582   50.3151  -13.7639         0         0         0 0.0436194
583   50.7027  -13.7303         0         0         0 0.0436194
584   50.8667  -13.7158         0         0         0 0.0436194
585   51.0739  -13.6988         0         0         0 0.0436194
586   51.1158  -13.6948         0         0         0 0.0436194
587   51.3146  -13.6779         0         0         0 0.0436194
588    51.453  -13.6659         0         0         0 0.0436194
589   51.6187  -13.6553         0         0         0 0.0188383
590    52.3138   -13.7158          0          0          0 -0.0610485
591    52.6181   -13.7533          0          0          0 -0.0610485
592    52.8253   -13.7803          0          0          0 -0.0610485
593    52.8663   -13.7853          0          0          0 -0.0610485
594    53.0629   -13.8098          0          0          0 -0.0610485
595    53.2002   -13.8264          0          0          0 -0.0610485
596    53.3663   -13.8472          0          0          0 -0.0610485
597    53.6577   -13.8836          0          0          0 -0.0610485
598    54.1163   -13.9395          0          0          0 -0.0610485
599    54.3915   -13.9738          0          0          0 -0.0610485
600    54.6452   -14.0054          0          0          0 -0.0610485
601    54.8931   -14.0354          0          0          0 -0.0610485
602     55.137   -14.0658          0          0          0 -0.0610485
603    55.3902   -14.0964          0          0          0 -0.0610485
604    55.6506   -14.1276          0          0          0 -0.0544078
605    55.8955    -14.157          0          0          0 -0.0552112
606    56.1363   -14.1807          0          0          0 -0.0348995
607    56.3862   -14.1921          0          0          0 -0.0261769
608    56.6424   -14.2107          0          0          0 -0.0348995
609    56.8961   -14.2311          0          0          0 -0.0369381
610    57.1423   -14.2507          0          0          0 -0.0436194
611    57.2759   -14.2613          0          0          0 -0.0436194
612    57.5259   -14.2813          0          0          0 -0.0436194
613    57.6758   -14.2933          0          0          0 -0.0436194
614    58.0239   -14.3213          0          0          0 -0.0436194
615    58.1981   -14.3353          0          0          0 -0.0436194
616    58.3576    -14.348          0          0          0 -0.0436194
617     58.573   -14.3653          0          0          0 -0.0436194
618    58.7195   -14.3771          0          0          0 -0.0436194
619    58.8566   -14.3881          0          0          0 -0.0436194
620   59.8627  -14.6041         0         0         0 -0.296472
621   60.1044  -14.7808         0         0         0 -0.323389
622   60.2341  -14.8869         0         0         0 -0.351104
623     60.53  -15.3123         0         0         0 -0.580703
626   60.5335  -15.3161         0         0         0 -0.398749
627   60.7887  -15.5851         0         0         0 -0.369824
628   60.8711  -15.6591         0         0         0 -0.343324
629  60.9346 -15.7068        0        0        0 -0.25601
630    60.939   -15.709         0         0         0 -0.165048
632   61.0016  -15.7308         0         0         0 -0.165048
633   61.2495   -15.814         0         0         0 -0.165048
634    61.4958     -15.89          0          0          0 0.00995778
635   61.5905  -15.8877         0         0         0 0.0174524
636    61.671  -15.8852         0         0         0 0.0174524
637   61.7552  -15.8825         0         0         0 0.0174524
638   62.1749  -15.8664         0         0         0 0.0174524
639   62.3443  -15.8606         0         0         0 0.0174524
640   62.4253  -15.8574         0         0         0 0.0174524
641   62.5943  -15.8506         0         0         0 0.0174524
642   63.0036  -15.8363         0         0         0 0.0174524
643   63.5157  -15.8179         0         0         0 0.0174524
644   63.6825  -15.8113         0         0         0 0.0174524
645   64.0074  -15.8003         0         0         0 0.0174524
646   64.1961  -15.7938         0         0         0 0.0174524
647   64.3829  -15.7871         0         0         0 0.0174524
648   64.4971  -15.7828         0         0         0 0.0174524
649   64.6839  -15.7753         0         0         0 0.0261769
650   64.9335  -15.7477         0         0         0 0.0784591
651   65.0993  -15.7214         0         0         0 0.0784591
652   65.2425  -15.6991         0         0         0 0.0784591
653    65.428  -15.6701         0         0         0 0.0784591
654    65.626   -15.639         0         0         0 0.0784591
655   65.8441  -15.6039         0         0         0 0.0784591
657     66.12  -15.5611         0         0         0 0.0784591
658   66.3384  -15.5269         0         0         0 0.0784591
659   66.5709  -15.4899         0         0         0 0.0784591
662   66.3148  -15.5299         0         0         0 0.0784591
664   66.1841    -15.55         0         0         0 0.0784591
668   66.0894  -15.5549         0         0         0 0.0186406
671   65.8735  -15.5627         0         0         0 0.0261769
673   65.6268  -15.5727         0         0         0 0.0261769
675   65.4051  -15.5816         0         0         0 0.0261769
676   65.3204   -15.585         0         0         0 0.0261769
677   65.1277  -15.5927         0         0         0 0.0261769
678   65.0705   -15.595         0         0         0 0.0261769
679    64.901  -15.6017         0         0         0 0.0261769
680   64.8183   -15.605         0         0         0 0.0261769
681   64.6346  -15.6127         0         0         0 0.0261769
682    64.598   -15.614         0         0         0 0.0233245
685    64.592   -15.614         0         0         0 0.0751371
686   64.5293  -15.6237         0         0         0 0.0784591
687   64.3693   -15.648         0         0         0 0.0784591
688   64.2013  -15.6733         0         0         0 0.0784591
689   64.0503   -15.697         0         0         0 0.0784591
690   63.9572  -15.7113         0         0         0 0.0784591
691   63.7664  -15.7401         0         0         0 0.0708902
692   63.7102  -15.7482         0         0         0 0.0694506
693   63.5569  -15.7667         0         0         0 0.0610485
694   63.4601  -15.7783         0         0         0 0.0613657
695   63.2092  -15.8135         0         0         0 0.0697565
696   63.0194  -15.8401         0         0         0 0.0697565
697    62.884  -15.8561         0         0         0 0.0469236
698     62.1512     -15.883           0           0           0 -0.00872654
703      62.094     -15.883           0           0           0 -0.00872654
710 61.8942 -15.883       0       0       0       0
711 61.7062 -15.883       0       0       0       0
712  61.593 -15.883       0       0       0       0
716      61.59    -15.883          0          0          0 -0.0120215
722    61.3633   -15.8721          0          0          0 -0.0261769
723    61.1822   -15.8624          0          0          0 -0.0348995
724    61.0397   -15.8491          0          0          0 -0.0621675
725   60.8779  -15.8205         0         0         0 -0.114347
726   60.7034  -15.7609         0         0         0 -0.206362
727   60.5887   -15.698         0         0         0 -0.288255
728  60.3397 -15.4122        0        0        0 -0.52624
729   60.2332  -15.1236         0         0         0 -0.580703
733     60.31  -15.3539         0         0         0 -0.594823
735     60.31   -15.356         0         0         0 -0.687903
738     60.31   -15.357         0         0         0 -0.720827
739     60.31   -15.357         0         0         0 -0.743145
797     60.31   -15.358         0         0         0 -0.759626
798     60.31   -15.358         0         0         0 -0.777146
804   60.2914  -15.4717         0         0         0 -0.766044
807   60.2657  -15.6189         0         0         0 -0.766044
808   60.2604  -15.6494         0         0         0 -0.766044
809    60.242  -15.7506         0         0         0 -0.766044
810   60.2362  -15.7809         0         0         0 -0.766044
811    60.232   -15.804         0         0         0 -0.766044
814    60.232  -15.8054         0         0         0 -0.780676
815    60.223   -15.849         0         0         0 -0.777146
818   60.2069   -15.928         0         0         0 -0.777146
819   60.1993  -15.9625         0         0         0 -0.777146
820   60.1802  -16.0504         0         0         0 -0.777146
823   60.1728  -16.0914         0         0         0 -0.777146
824   60.1635  -16.1314         0         0         0 -0.777146
825   60.1554  -16.1671         0         0         0 -0.777146
827   60.1275  -16.2973         0         0         0 -0.777146
828   60.1129  -16.3606         0         0         0 -0.777146
830   60.0949  -16.4432         0         0         0 -0.777146
832   60.0541  -16.6133         0         0         0 -0.797032
833   60.0351  -16.6737         0         0         0 -0.803857
834   60.0266  -16.7035         0         0         0 -0.803857
835   60.0078  -16.7656         0         0         0 -0.803857
836    60.001  -16.7881         0         0         0 -0.803857
876   59.9937  -16.8168         0         0         0 -0.803857
877   59.9787  -16.8675         0         0         0 -0.803857
879    59.948  -16.9675         0         0         0 -0.803857
880   59.9322  -17.0191         0         0         0 -0.803857
881   59.8751  -17.2111         0         0         0 -0.803857
882   59.8291  -17.3711         0         0         0 -0.798635
883    59.795  -17.4927         0         0         0 -0.798635
884    59.762   -17.615         0         0         0 -0.788011
887   59.7588  -17.6286         0         0         0 -0.782608
888   59.7243  -17.7738         0         0         0 -0.782608
889   59.7128  -17.8211         0         0         0 -0.782608
890   59.6947  -17.8989         0         0         0 -0.782608
891   59.6554  -18.0768         0         0         0 -0.777146
892   59.6266  -18.2117         0         0         0 -0.777146
893   59.5946  -18.3593         0         0         0 -0.777146
894   59.5343  -18.6378         0         0         0 -0.777146
895    59.495  -18.8264         0         0         0 -0.777146
896    59.447  -19.0472         0         0         0 -0.777146
897   59.4293  -19.1298         0         0         0 -0.777146
898   59.3925   -19.303         0         0         0 -0.771625
899   59.3792  -19.3738         0         0         0 -0.766174
900    59.356  -19.5395         0         0         0 -0.743145
901   59.3471  -19.6238         0         0         0 -0.743145
902   59.3293   -19.805         0         0         0 -0.739928
903   59.3219  -19.8779         0         0         0 -0.743145
904    59.303  -20.0689         0         0         0 -0.737277
905   59.2969  -20.1289         0         0         0 -0.737277
906   59.2469    -20.63         0         0         0 -0.737277
907   59.2155  -20.9427         0         0         0 -0.737277
908   59.2009  -21.1309         0         0         0 -0.731237
909    59.195  -21.5493         0         0         0 -0.707107
910    59.195  -21.6331         0         0         0 -0.707107
911    59.195   -21.886         0         0         0 -0.700909
912    59.195  -22.0063         0         0         0 -0.700909
915    59.195   -22.012         0         0         0 -0.681998
984   59.195  -22.014        0        0        0 -0.67559
1027   59.195  -22.014        0        0        0 -0.67559
1068    59.202  -22.1224         0         0         0 -0.681841
1070   59.2115  -22.2614         0         0         0 -0.681998
1071   59.2165  -22.3314         0         0         0 -0.681998
1072  59.2268 -22.4833        0        0        0 -0.67559
1073   59.2408  -22.6243         0         0         0 -0.669131
1075   59.2633  -22.8226         0         0         0 -0.669131
1077   59.2798   -22.976         0         0         0 -0.669131
1079   59.2957  -23.1251         0         0         0 -0.665524
1081   59.312  -23.276        0        0        0 -0.66262
1082   59.3307  -23.4161         0         0         0 -0.656059
1085   59.3527  -23.5658         0         0         0 -0.643344
1086   59.3705  -23.6465         0         0         0 -0.605315
1087   59.3922  -23.7089         0         0         0 -0.553901
1088   59.4321  -23.7922         0         0         0 -0.529919
1089   59.5422  -24.0215         0         0         0 -0.529919
1090   59.5781  -24.0975         0         0         0 -0.529919
1091   59.6502  -24.2475         0         0         0 -0.529919
1092   59.7961  -24.5486         0         0         0 -0.529919
1093   59.8601  -24.6816         0         0         0 -0.529919
1094   59.9421  -24.8501         0         0         0 -0.529919
1095   60.0824  -25.1307         0         0         0 -0.511654
1096   60.1799  -25.2913         0         0         0 -0.477159
1097   60.2902  -25.4588         0         0         0 -0.469686
